# mod_name_map.tsv - auto-generated by ggpk-tools/PoeDataExtract
# source: data/balance/mods.datc64 + ModFamily (2-way join via Mods.Families[0])
# columns: mod_id	affix_name	gen_type	tier_word
# generated: 2026-05-26T10:26:47Z
WeaponElementalDamageOnTwohandWeapon6	Devastating	1	IncreasedLife
SpellDamageGainedAsFire1	Fervent	1	IncreasedLife
SpellDamageGainedAsFire2	Ardent	1	IncreasedLife
SpellDamageGainedAsFire3	Fanatic's	1	IncreasedLife
SpellDamageGainedAsFire4	Zealot's	1	IncreasedLife
SpellDamageGainedAsFire5	Infernal	1	IncreasedLife
SpellDamageGainedAsFire6	Flamebound	1	IncreasedLife
SpellDamageGainedAsFireTwoHand1	Fervent	1	IncreasedLife
SpellDamageGainedAsFireTwoHand2	Ardent	1	IncreasedLife
SpellDamageGainedAsFireTwoHand3	Fanatic's	1	IncreasedLife
SpellDamageGainedAsFireTwoHand4	Zealot's	1	IncreasedLife
SpellDamageGainedAsFireTwoHand5	Infernal	1	IncreasedLife
SpellDamageGainedAsFireTwoHand6	Flamebound	1	IncreasedLife
SpellDamageGainedAsCold1	Malignant	1	IncreasedLife
SpellDamageGainedAsCold2	Pernicious	1	IncreasedLife
SpellDamageGainedAsCold3	Destructive	1	IncreasedLife
SpellDamageGainedAsCold4	Malicious	1	IncreasedLife
SpellDamageGainedAsCold5	Ruthless	1	IncreasedLife
SpellDamageGainedAsCold6	Frostbound	1	IncreasedLife
SpellDamageGainedAsColdTwoHand1	Malignant	1	IncreasedLife
SpellDamageGainedAsColdTwoHand2	Pernicious	1	IncreasedLife
SpellDamageGainedAsColdTwoHand3	Destructive	1	IncreasedLife
SpellDamageGainedAsColdTwoHand4	Malicious	1	IncreasedLife
SpellDamageGainedAsColdTwoHand5	Ruthless	1	IncreasedLife
SpellDamageGainedAsColdTwoHand6	Frostbound	1	IncreasedLife
SpellDamageGainedAsLightning1	Deadly	1	IncreasedLife
SpellDamageGainedAsLightning2	Lethal	1	IncreasedLife
SpellDamageGainedAsLightning3	Fatal	1	IncreasedLife
SpellDamageGainedAsLightning4	Vorpal	1	IncreasedLife
SpellDamageGainedAsLightning5	Electrifying	1	IncreasedLife
SpellDamageGainedAsLightning6	Stormbound	1	IncreasedLife
SpellDamageGainedAsLightningTwoHand1	Deadly	1	IncreasedLife
SpellDamageGainedAsLightningTwoHand2	Lethal	1	IncreasedLife
SpellDamageGainedAsLightningTwoHand3	Fatal	1	IncreasedLife
SpellDamageGainedAsLightningTwoHand4	Vorpal	1	IncreasedLife
SpellDamageGainedAsLightningTwoHand5	Electrifying	1	IncreasedLife
SpellDamageGainedAsLightningTwoHand6	Stormbound	1	IncreasedLife
DamageWithBows1	Acute	1	IncreasedLife
DamageWithBows2	Trenchant	1	IncreasedLife
DamageWithBows3	Perforating	1	IncreasedLife
DamageWithBows4	Incisive	1	IncreasedLife
DamageWithBows5	Lacerating	1	IncreasedLife
DamageWithBows6	Impaling	1	IncreasedLife
PresenceRadius1	of Direction	2	IncreasedLife
PresenceRadius2	of Outreach	2	IncreasedLife
PresenceRadius3	of Guidance	2	IncreasedLife
PresenceRadius4	of Influence	2	IncreasedLife
MinionLife1	of the Mentor	2	IncreasedLife
MinionLife2	of the Tutor	2	IncreasedLife
MinionLife3	of the Director	2	IncreasedLife
MinionLife4	of the Headmaster	2	IncreasedLife
MinionLife5	of the Administrator	2	IncreasedLife
MinionLife6	of the Rector	2	IncreasedLife
TrapTriggerRadius1		2	IncreasedLife
TrapTriggerRadius2		2	IncreasedLife
TrapTriggerRadius3		2	IncreasedLife
TrapTriggerRadius4		2	IncreasedLife
TrapTriggerRadius5		2	IncreasedLife
TrapCascadeSpeed1		2	IncreasedLife
TrapCascadeSpeed2		2	IncreasedLife
TrapCascadeSpeed3		2	IncreasedLife
TrapCascadeSpeed4		2	IncreasedLife
TrapCascadeSpeed5		2	IncreasedLife
FlaskChargesAddedIncreasePercent1	of the Constant	2	IncreasedLife
FlaskChargesAddedIncreasePercent2_	of the Continuous	2	IncreasedLife
FlaskChargesAddedIncreasePercent3_	of the Endless	2	IncreasedLife
FlaskChargesAddedIncreasePercent4_	of the Bottomless	2	IncreasedLife
FlaskChargesAddedIncreasePercent5__	of the Perpetual	2	IncreasedLife
FlaskChargesAddedIncreasePercent6	of the Eternal	2	IncreasedLife
FlaskExtraCharges1	of the Wide	2	IncreasedLife
FlaskExtraCharges2__	of the Copious	2	IncreasedLife
FlaskExtraCharges3_	of the Plentiful	2	IncreasedLife
FlaskExtraCharges4__	of the Bountiful	2	IncreasedLife
FlaskExtraCharges5	of the Abundant	2	IncreasedLife
FlaskExtraCharges6	of the Ample	2	IncreasedLife
FlaskChargesUsed1	of the Apprentice	2	IncreasedLife
FlaskChargesUsed2	of the Practitioner	2	IncreasedLife
FlaskChargesUsed3__	of the Mixologist	2	IncreasedLife
FlaskChargesUsed4__	of the Distiller	2	IncreasedLife
FlaskChargesUsed5	of the Brewer	2	IncreasedLife
FlaskChargesUsed6	of the Chemist	2	IncreasedLife
FlaskChanceRechargeOnKill1	of the Medic	2	IncreasedLife
FlaskChanceRechargeOnKill2	of the Doctor	2	IncreasedLife
FlaskChanceRechargeOnKill3	of the Surgeon	2	IncreasedLife
FlaskFillChargesPerMinute1	of the Foliage	2	IncreasedLife
FlaskFillChargesPerMinute2	of the Verdant	2	IncreasedLife
FlaskFillChargesPerMinute3	of the Sylvan	2	IncreasedLife
FlaskIncreasedRecoverySpeed1	Dense	1	IncreasedLife
FlaskIncreasedRecoverySpeed2	Undiluted	1	IncreasedLife
FlaskIncreasedRecoverySpeed3_	Hearty	1	IncreasedLife
FlaskIncreasedRecoverySpeed4	Viscous	1	IncreasedLife
FlaskIncreasedRecoverySpeed5	Condensed	1	IncreasedLife
FlaskIncreasedRecoverySpeed6	Catalysed	1	IncreasedLife
UniqueFlaskIncreasedRecoverySpeed1		3	IncreasedLife
FlaskIncreasedRecoveryAmount1	Opaque	1	IncreasedLife
FlaskIncreasedRecoveryAmount2_	Compact	1	IncreasedLife
FlaskIncreasedRecoveryAmount3	Full-bodied	1	IncreasedLife
FlaskIncreasedRecoveryAmount4	Abundant	1	IncreasedLife
FlaskIncreasedRecoveryAmount5	Substantial	1	IncreasedLife
FlaskIncreasedRecoveryAmount6	Concentrated	1	IncreasedLife
FlaskIncreasedRecoveryAmount7	Potent	1	IncreasedLife
FlaskIncreasedRecoveryAmount8	Saturated	1	IncreasedLife
UniqueFlaskRecoveryAmount1		3	IncreasedLife
FlaskIncreasedRecoveryOnLowLife1	Prudent	1	IncreasedLife
FlaskIncreasedRecoveryOnLowLife2_	Prepared	1	IncreasedLife
FlaskIncreasedRecoveryOnLowLife3	Wary	1	IncreasedLife
FlaskIncreasedRecoveryOnLowLife4	Careful	1	IncreasedLife
FlaskIncreasedRecoveryOnLowLife5	Cautious	1	IncreasedLife
FlaskIncreasedRecoveryOnLowMana1	Sustained	1	IncreasedLife
FlaskIncreasedRecoveryOnLowMana2	Tenacious	1	IncreasedLife
FlaskIncreasedRecoveryOnLowMana3	Persistent	1	IncreasedLife
FlaskIncreasedRecoveryOnLowMana4	Persevering	1	IncreasedLife
FlaskIncreasedRecoveryOnLowMana5	Prolonged	1	IncreasedLife
FlaskExtraLifeCostsMana1	Impairing	1	IncreasedLife
FlaskExtraLifeCostsMana2	Dizzying	1	IncreasedLife
FlaskExtraLifeCostsMana3	Depleting	1	IncreasedLife
FlaskExtraLifeCostsMana4	Vitiating	1	IncreasedLife
FlaskExtraLifeCostsMana5_	Sapping	1	IncreasedLife
FlaskExtraManaCostsLife1	Aged	1	IncreasedLife
FlaskExtraManaCostsLife2	Fermented	1	IncreasedLife
FlaskExtraManaCostsLife3_	Congealed	1	IncreasedLife
FlaskExtraManaCostsLife4	Turbid	1	IncreasedLife
FlaskExtraManaCostsLife5_	Caustic	1	IncreasedLife
FlaskPartialInstantRecovery1	Simmering	1	IncreasedLife
FlaskPartialInstantRecovery2	Effervescent	1	IncreasedLife
FlaskPartialInstantRecovery3	Bubbling	1	IncreasedLife
FlaskFullInstantRecovery1	Seething	1	IncreasedLife
FlaskHealsMinions1	Novice's	1	IncreasedLife
FlaskHealsMinions2	Acolyte's	1	IncreasedLife
FlaskHealsMinions3	Summoner's	1	IncreasedLife
FlaskHealsMinions4____	Conjurer's	1	IncreasedLife
FlaskHealsMinions5	Necromancer's	1	IncreasedLife
CharmIncreasedDuration1	Investigator's	1	IncreasedLife
CharmIncreasedDuration2	Analyst's	1	IncreasedLife
CharmIncreasedDuration3	Examiner's	1	IncreasedLife
CharmIncreasedDuration4	Clinician's	1	IncreasedLife
CharmIncreasedDuration5	Experimenter's	1	IncreasedLife
CharmGainLifeOnUse1	Herbal	1	IncreasedLife
CharmGainLifeOnUse2	Floral	1	IncreasedLife
CharmGainLifeOnUse3	Blooming	1	IncreasedLife
CharmGainLifeOnUse4	Sprouting	1	IncreasedLife
CharmGainLifeOnUse5	Petaled	1	IncreasedLife
CharmGainLifeOnUse6	Botanic	1	IncreasedLife
CharmGainLifeOnUse7	Natural	1	IncreasedLife
CharmGainLifeOnUse8	Evergreen	1	IncreasedLife
CharmGainManaOnUse1	Drizzling	1	IncreasedLife
CharmGainManaOnUse2	Soaked	1	IncreasedLife
CharmGainManaOnUse3	Mistbound	1	IncreasedLife
CharmGainManaOnUse4	Tidebound	1	IncreasedLife
CharmGainManaOnUse5	Aqueous	1	IncreasedLife
CharmGainManaOnUse6	Flooded	1	IncreasedLife
CharmGainManaOnUse7	Oceanic	1	IncreasedLife
CharmGainManaOnUse8	Raindancer's	1	IncreasedLife
CharmGuardWhileActive1	Sunny	1	IncreasedLife
CharmGuardWhileActive2	Dawnlit	1	IncreasedLife
CharmGuardWhileActive3	Bright	1	IncreasedLife
CharmGuardWhileActive4	Vibrant	1	IncreasedLife
CharmGuardWhileActive5	Lustrous	1	IncreasedLife
CharmGuardWhileActive6	Sunburst	1	IncreasedLife
QuiverImplicitPhysicalDamage1		3	IncreasedLife
QuiverImplicitFireDamage1		3	IncreasedLife
QuiverImplicitLifeGainPerTarget1		3	IncreasedLife
QuiverImplicitIncreasedAccuracy1		3	IncreasedLife
QuiverImplicitStunThresholdReduction1		3	IncreasedLife
QuiverImplicitChanceToPoison1		3	IncreasedLife
QuiverImplicitChanceToBleed1		3	IncreasedLife
QuiverImplicitIncreasedAttackSpeed1		3	IncreasedLife
QuiverImplicitArrowAdditionalPierce1		3	IncreasedLife
QuiverImplicitArrowSpeed1		3	IncreasedLife
QuiverImplicitCriticalStrikeChance1		3	IncreasedLife
AmuletImplicitLifeRegeneration1		3	IncreasedLife
AmuletImplicitManaRegeneration1		3	IncreasedLife
AmuletImplicitStrength1		3	IncreasedLife
AmuletImplicitDexterity1		3	IncreasedLife
AmuletImplicitIntelligence1		3	IncreasedLife
AmuletImplicitEnergyShield1		3	IncreasedLife
AmuletImplicitIncreasedLife1		3	IncreasedLife
AmuletImplicitAllAttributes1		3	IncreasedLife
AmuletImplicitBaseSpirit1		3	IncreasedLife
AmuletImplicitItemFoundRarityIncrease1		3	IncreasedLife
AmuletImplicitAllElementalResistances		3	IncreasedLife
AmuletImplicitPrefixSuffixAllowed1		3	IncreasedLife
AmuletImplicitPrefixSuffixAllowed2		3	IncreasedLife
AmuletImplicitPrefixSuffixAllowed3		3	IncreasedLife
AmuletImplicitPrefixSuffixAllowed4		3	IncreasedLife
AmuletImplicitPrefixSuffixAllowed5		3	IncreasedLife
RingImplicitPhysicalDamage1		3	IncreasedLife
RingImplicitIncreasedMana1		3	IncreasedLife
RingImplicitFireResistance1		3	IncreasedLife
RingImplicitColdResistance1		3	IncreasedLife
RingImplicitLightningResistance1		3	IncreasedLife
RingImplicitChaosResistance1		3	IncreasedLife
RingImplicitIncreasedAccuracy1		3	IncreasedLife
RingImplicitIncreasedCastSpeed1		3	IncreasedLife
RingImplicitAllResistances1		3	IncreasedLife
RingImplicitItemFoundRarityIncrease1		3	IncreasedLife
RingImplicitAdditionalSkillSlots1		3	IncreasedLife
RingImplicitMaximumQualityOverride1		3	IncreasedLife
RingImplicitPrefixSuffixAllowed1		3	IncreasedLife
RingImplicitPrefixSuffixAllowed2		3	IncreasedLife
RingImplicitPrefixSuffixAllowed3		3	IncreasedLife
RingImplicitPrefixSuffixAllowed4		3	IncreasedLife
BeltImplicitFlaskLifeRecovery1		3	IncreasedLife
BeltImplicitFlaskManaRecovery1		3	IncreasedLife
BeltImplicitIncreasedFlaskChargesGained1		3	IncreasedLife
BeltImplicitIncreasedCharmDuration1		3	IncreasedLife
BeltImplicitPhysicalDamageReductionRating1		3	IncreasedLife
BeltImplicitReducedCharmChargesUsed1		3	IncreasedLife
BeltImplicitReducedFlaskChargesUsed1		3	IncreasedLife
BeltImplicitIncreasedCharmChargesGained1		3	IncreasedLife
BeltImplicitIncreasedStunThreshold1		3	IncreasedLife
BeltImplicitInstantFlaskRecoveryPercent1		3	IncreasedLife
BeltImplicitFlaskPassiveChargeGain1		3	IncreasedLife
BeltImplicitCharmSlots1		3	IncreasedLife
BeltImplicitCharmSlots2		3	IncreasedLife
BeltImplicitCharmSlots3		3	IncreasedLife
CharmImplicitUseOnFreeze1		3	IncreasedLife
CharmImplicitUseOnBleed1		3	IncreasedLife
CharmImplicitUseOnPoison1		3	IncreasedLife
CharmImplicitUseOnIgnite1		3	IncreasedLife
CharmImplicitUseOnShock1		3	IncreasedLife
CharmImplicitUseOnStun1		3	IncreasedLife
CharmImplicitUseOnSlow1		3	IncreasedLife
CharmImplicitUseOnFireDamage1		3	IncreasedLife
CharmImplicitUseOnColdDamage1		3	IncreasedLife
CharmImplicitUseOnLightningDamage1		3	IncreasedLife
CharmImplicitUseOnChaosDamage1		3	IncreasedLife
CharmImplicitUseOnRareUniqueKill1		3	IncreasedLife
CharmImplicitUseOnCurse1		3	IncreasedLife
BodyArmourImplicitIncreasedStunThreshold1		3	IncreasedLife
BodyArmourImplicitLifeRegenerationPercent1		3	IncreasedLife
BodyArmourImplicitIncreasedAilmentThreshold1		3	IncreasedLife
BodyArmourImplicitSlowPotency1		3	IncreasedLife
BodyArmourImplicitEnergyShieldDelay1		3	IncreasedLife
BodyArmourImplicitManaRegeneration1		3	IncreasedLife
BodyArmourImplicitIncreasedLife1		3	IncreasedLife
BodyArmourImplicitFireResistance1		3	IncreasedLife
BodyArmourImplicitColdResistance1		3	IncreasedLife
BodyArmourImplicitLightningResistance1		3	IncreasedLife
BodyArmourImplicitMaximumElementalResistance1		3	IncreasedLife
BodyArmourImplicitIncreasedSpirit1		3	IncreasedLife
BodyArmourImplicitChaosResistance1		3	IncreasedLife
BodyArmourImplicitMovementVelocity1		3	IncreasedLife
BodyArmourImplicitReducedCriticalStrikeDamageTaken1		3	IncreasedLife
BodyArmourImplicitMovementVelocityPenaltyWhilePerformingAction1		3	IncreasedLife
BodyArmourImplicitDamageRemovedFromManaBeforeLife1		3	IncreasedLife
BodyArmourImplicitArmourAppliesToElementalDamage1		3	IncreasedLife
BodyArmourImplicitLifeRecoupForJewel1		3	IncreasedLife
BodyArmourImplicitSelfStatusAilmentDuration1		3	IncreasedLife
BodyArmourImplicitLevelOfAllCorruptedSkillGems1		3	IncreasedLife
SwordImplicitLifeLeechLocal1		3	IncreasedLife
SwordImplicitFireDamage1		3	IncreasedLife
SwordImplicitItemFoundRarity1		3	IncreasedLife
SwordImplicitSpellDamage1		3	IncreasedLife
AxeImplicitRageOnHit1		3	IncreasedLife
AxeImplicitAccuracyUnaffectedByDistance1		3	IncreasedLife
AxeImplicitManaGainedFromEnemyDeath1		3	IncreasedLife
AxeImplicitDamageTaken1		3	IncreasedLife
AxeImplicitChaosDamage1		3	IncreasedLife
AxeImplicitCullingStrike1		3	IncreasedLife
AxeImplicitLifeGainedFromEnemyDeath1		3	IncreasedLife
AxeImplicitLocalChanceToBleed1		3	IncreasedLife
AxeImplicitFireDamage1		3	IncreasedLife
AxeImplicitCannotBeThrown1		3	IncreasedLife
MaceImplicitFireDamage1		3	IncreasedLife
MaceImplicitCriticalMultiplier1		3	IncreasedLife
MaceImplicitLocalDazeBuildup1		3	IncreasedLife
MaceImplicitStunDamageIncrease1		3	IncreasedLife
MaceImplicitStunDamageIncrease2		3	IncreasedLife
MaceImplicitAlwaysHit1		3	IncreasedLife
MaceImplicitSplashDamage1		3	IncreasedLife
MaceImplicitEnemiesExplodeOnCrit1		3	IncreasedLife
MaceImplicitLocalCrushOnHit1		3	IncreasedLife
MaceImplicitWarcryExert1		3	IncreasedLife
TalismanImplicitFireDamageAndFlammability1		3	IncreasedLife
TalismanImplicitMinionDamage1		3	IncreasedLife
TalismanImplicitRageOnMeleeHit1		3	IncreasedLife
TalismanImplicitLightningDamageAndShockMagnitude1		3	IncreasedLife
TalismanImplicitMaximumRage1		3	IncreasedLife
TalismanImplicitMarkEffect1		3	IncreasedLife
TalismanImplicitAdditionalBlock1		3	IncreasedLife
SpearImplicitDisplaySpearThrow1		3	IncreasedLife
SpearImplicitLocalChanceToMaim1		3	IncreasedLife
SpearImplicitLocalProjectileSpeed1		3	IncreasedLife
SpearImplicitDisableOffhandSlot1		3	IncreasedLife
SpearImplicitLightningDamage1		3	IncreasedLife
SpearImplicitDeflectDamagePrevented1		3	IncreasedLife
SpearImplicitWeaponRange1		3	IncreasedLife
SpearImplicitFasterBleed1		3	IncreasedLife
ClawImplicitLifeGainPerTargetLocal1		3	IncreasedLife
ClawImplicitLocalChanceToBlind1		3	IncreasedLife
ClawImplicitLocalChanceToPoison1		3	IncreasedLife
ClawImplicitManaGainPerTargetLocal1		3	IncreasedLife
DaggerImplicitManaLeechLocal1		3	IncreasedLife
DaggerImplicitColdDamage1		3	IncreasedLife
DaggerImplicitSpellLifeCostPercent1		3	IncreasedLife
DaggerImplicitBreakArmour1		3	IncreasedLife
FlailImplicitRollCritTwice1		3	IncreasedLife
FlailImplicitIgnoreBlock1		3	IncreasedLife
FlailImplicitColdDamage1		3	IncreasedLife
QuarterstaffWeaponRange1		3	IncreasedLife
QuarterstaffImplicitLightningDamage1		3	IncreasedLife
QuarterstaffImplicitBaseLightningDamage1		3	IncreasedLife
QuarterstaffImplicitBaseLightningDamage2		3	IncreasedLife
QuarterstaffImplicitBaseLightningDamage3		3	IncreasedLife
QuarterstaffImplicitAdditionalBlock1		3	IncreasedLife
QuarterstaffImplicitDazeChance1		3	IncreasedLife
BowImplicitLocalChanceToChain1		3	IncreasedLife
BowImplicitAdditionalArrows1		3	IncreasedLife
BowImplicitChaosDamage1		3	IncreasedLife
BowImplicitBaseChaosDamage1		3	IncreasedLife
BowImplicitBaseChaosDamage2		3	IncreasedLife
BowImplicitBaseChaosDamage3		3	IncreasedLife
BowImplicitProjectileAttackRange1		3	IncreasedLife
CrossbowImplicitBoltSpeed1		3	IncreasedLife
CrossbowImplicitAdditionalAmmo1		3	IncreasedLife
CrossbowImplicitGrenadeProjectiles1		3	IncreasedLife
CrossbowImplicitChanceToPierce1		3	IncreasedLife
CrossbowImplicitAdditionalBallistaTotem1		3	IncreasedLife
TrapImplicitCooldownRecovery1		3	IncreasedLife
BucklerImplicitStunThreshold1		3	IncreasedLife
JewelAccuracy	Accurate	1	IncreasedLife
JewelAilmentChance	of Ailing	2	IncreasedLife
JewelAilmentEffect	Acrimonious	1	IncreasedLife
JewelAilmentThreshold	of Enduring	2	IncreasedLife
JewelAreaofEffect	Blasting	1	IncreasedLife
JewelArmour	Armoured	1	IncreasedLife
JewelArmourBreak	Shattering	1	IncreasedLife
JewelArmourBreakDuration	Resonating	2	IncreasedLife
JewelAttackCriticalChance	of Deadliness	2	IncreasedLife
JewelAttackCriticalDamage	of Demolishing	2	IncreasedLife
JewelAttackDamage	Combat	1	IncreasedLife
JewelAttackSpeed	of Alacrity	2	IncreasedLife
JewelAuraEffect	Commanding	1	IncreasedLife
JewelAxeDamage	Sinister	1	IncreasedLife
JewelAxeSpeed	of Cleaving	2	IncreasedLife
JewelBleedingChance	Bleeding	1	IncreasedLife
JewelBleedingDuration	of Haemophilia	2	IncreasedLife
JewelBlindEffect	Stifling	1	IncreasedLife
JewelBlindonHit	of Blinding	2	IncreasedLife
JewelBlock	Protecting	1	IncreasedLife
JewelDamageVsRareOrUnique	Slaying	1	IncreasedLife
JewelBowAccuracyRating	Precise	1	IncreasedLife
JewelBowDamage	Perforating	1	IncreasedLife
JewelBowSpeed	of Nocking	2	IncreasedLife
JewelCastSpeed	of Enchanting	2	IncreasedLife
JewelChainFromTerrain	of Chaining	2	IncreasedLife
JewelCharmDuration	of the Woodland	2	IncreasedLife
JewelCharmChargesGained	of the Thicker	2	IncreasedLife
JewelCharmDamageWhileUsing	Verdant	1	IncreasedLife
JewelChaosDamage	Chaotic	1	IncreasedLife
JewelChillDuration	of Frost	2	IncreasedLife
JewelColdDamage	Chilling	1	IncreasedLife
JewelColdPenetration	Numbing	1	IncreasedLife
JewelCooldownSpeed	of Chronomancy	2	IncreasedLife
JewelCorpses	Necromantic	1	IncreasedLife
JewelCriticalAilmentEffect	Rancorous	1	IncreasedLife
JewelCriticalChance	of Annihilation	2	IncreasedLife
JewelCriticalDamage	of Potency	2	IncreasedLife
JewelSpellCriticalDamage	of Unmaking	2	IncreasedLife
JewelCrossbowDamage	Bolting	1	IncreasedLife
JewelCrossbowReloadSpeed	of Reloading	2	IncreasedLife
JewelCrossbowSpeed	of Rapidity	2	IncreasedLife
JewelCurseArea	Expanding	1	IncreasedLife
JewelCurseDelay	of Chanting	2	IncreasedLife
JewelCurseDuration	of Continuation	2	IncreasedLife
JewelCurseEffect	Hexing	1	IncreasedLife
JewelDaggerCriticalChance	of Backstabbing	2	IncreasedLife
JewelDaggerDamage	Lethal	1	IncreasedLife
JewelDaggerSpeed	of Slicing	2	IncreasedLife
JewelDamagefromMana	of Mind	2	IncreasedLife
JewelDamagevsArmourBrokenEnemies	Exploiting	1	IncreasedLife
JewelDamagingAilmentDuration	of Suffusion	2	IncreasedLife
JewelDazeBuildup	of Dazing	2	IncreasedLife
JewelDebuffExpiry	of Diminishing	2	IncreasedLife
JewelElementalAilmentDuration	of Suffering	2	IncreasedLife
JewelElementalDamage	Prismatic	1	IncreasedLife
JewelEmpoweredAttackDamage	Empowering	1	IncreasedLife
JewelEnergy	of Generation	2	IncreasedLife
JewelEnergyShield	Shimmering	1	IncreasedLife
JewelEnergyShieldDelay	Serene	1	IncreasedLife
JewelEnergyShieldRecharge	Fevered	1	IncreasedLife
JewelEvasion	Evasive	1	IncreasedLife
JewelFasterAilments	of Decrepifying	2	IncreasedLife
JewelFireDamage	Flaming	1	IncreasedLife
JewelFirePenetration	Searing	1	IncreasedLife
JewelFlailCriticalChance	of Thrashing	2	IncreasedLife
JewelFlailDamage	Flailing	1	IncreasedLife
JewelFlaskChargesGained	of Gathering	2	IncreasedLife
JewelFlaskDuration	of Prolonging	2	IncreasedLife
JewelFocusEnergyShield	Focusing	1	IncreasedLife
JewelForkingProjectiles	of Forking	2	IncreasedLife
JewelFreezeAmount	of Freezing	2	IncreasedLife
JewelFreezeThreshold	of Snowbreathing	2	IncreasedLife
JewelHeraldDamage	Heralding	1	IncreasedLife
JewelIgniteChance	of Ignition	2	IncreasedLife
JewelIgniteEffect	Burning	1	IncreasedLife
JewelIncreasedDuration	of Lengthening	2	IncreasedLife
JewelKnockback	of Fending	2	IncreasedLife
JewelLifeCost	of Sacrifice	2	IncreasedLife
JewelLifeFlaskRecovery	of Recovery	2	IncreasedLife
JewelLifeFlaskChargeGen	of Pathfinding	2	IncreasedLife
JewelLifeLeech	of Frenzy	2	IncreasedLife
JewelLifeonKill	of Success	2	IncreasedLife
JewelLifeRecoup	of Infusion	2	IncreasedLife
JewelLifeRegeneration	of Regeneration	2	IncreasedLife
JewelLightningDamage	Humming	1	IncreasedLife
JewelLightningPenetration	Surging	1	IncreasedLife
JewelMaceDamage	Beating	1	IncreasedLife
JewelMaceStun	of Thumping	2	IncreasedLife
JewelManaFlaskRecovery	of Quenching	2	IncreasedLife
JewelManaFlaskChargeGen	of Fountains	2	IncreasedLife
JewelManaLeech	of Thirsting	2	IncreasedLife
JewelManaonKill	of Osmosis	2	IncreasedLife
JewelManaRegeneration	of Energy	2	IncreasedLife
JewelMarkCastSpeed	of Targeting	2	IncreasedLife
JewelMarkDuration	of Tracking	2	IncreasedLife
JewelMarkEffect	Marking	1	IncreasedLife
JewelMaximumColdResistance	of the Kraken	2	IncreasedLife
JewelMaximumFireResistance	of the Phoenix	2	IncreasedLife
JewelMaximumLightningResistance	of the Leviathan	2	IncreasedLife
JewelMaximumRage	Angry	1	IncreasedLife
JewelMeleeDamage	Clashing	1	IncreasedLife
JewelMinionAccuracy	Training	1	IncreasedLife
JewelMinionArea	Companion	1	IncreasedLife
JewelMinionAttackandCastSpeed	of Orchestration	2	IncreasedLife
JewelMinionChaosResistance	of Righteousness	2	IncreasedLife
JewelMinionCriticalChance	of Marshalling	2	IncreasedLife
JewelMinionCriticalMultiplier	of Gripping	2	IncreasedLife
