metadata_path	display_name
Metadata/Monsters/VaalMonsters/Machinarium/VaalGuards/UndeadGuardSpearStrongbox	Undead Vaal Guard
Metadata/Monsters/Cenobite/CenobiteHighborn/CenobiteHighborn	Foul Sage
Metadata/Monsters/Cenobite/CenobiteHighborn/CenobitePawn	Flathead Youngling
Metadata/Monsters/Cenobite/CenobiteLeash/CenobiteLeash	Foul Blacksmith
Metadata/Monsters/Cenobite/CenobiteSlam/CenobiteSlam	Foul Mauler
Metadata/Monsters/Cenobite/CenobiteStoneThrower/CenobiteStoneThrower	Filthy Lobber
Metadata/Monsters/Cenobite/CenobiteSwarmUgly/CenobiteSwarm	Flathead Warrior
Metadata/Monsters/Cenobite/CenobiteBloater/CenobiteBloater	Filthy First-born
Metadata/Monsters/VaalMonsters/ViperNapuatzi/ViperNapuatzi	Viper Napuatzi
Metadata/Monsters/VaalMonsters/ViperNapuatzi/ViperNapuatziMAP	Viper Napuatzi
Metadata/Monsters/VaalMonsters/ViperNapuatzi/ViperNapuatziSTANDALONE	Viper Napuatzi
Metadata/Monsters/VaalMonsters/ViperNapuatzi/ViperNapuatziAzmeri	Lythara, the Wayward Spear
Metadata/Monsters/VaalMonsters/ViperNapuatzi/ViperNapuatziAzmeriMap_	Morwyn, the Kinslayer
Metadata/Monsters/VaalMonsters/ViperNapuatzi/ViperNapuatziAzmeriStandalone	Morwyn, the Kinslayer
Metadata/Monsters/VaalMonsters/ViperNapuatzi/ViperNapuatziSnakeMinion	Viper Servant
Metadata/Monsters/VaalMonsters/ViperLegionnaire/ViperLegionnaireBow_	Viper Legionnaire
Metadata/Monsters/VaalMonsters/ViperLegionnaire/ViperLegionnaireClaw_	Viper Legionnaire
Metadata/Monsters/VaalMonsters/ViperLegionnaire/ViperLegionnaireShield_	Viper Legionnaire
Metadata/Monsters/VaalMonsters/ViperLegionnaire/ViperLegionnaireShieldNapuatzi	Viper Legionnaire
Metadata/Monsters/VaalMonsters/ViperLegionnaire/ViperLegionnaireShieldNapuatziNoScale	Viper Legionnaire
Metadata/Monsters/VaalMonsters/ViperLegionnaire/ViperLegionnaireShieldUtzaalIntro	Viper Legionnaire
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersBlood	Blood Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersBloodBloodied	Blood Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersBloodUtzaalIntro	Blood Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersChaos	Chaotic Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersChaosBloodied	Chaotic Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersChaosPatrol	Chaotic Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersCold_	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersColdBloodied	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersColdPatrol	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersColdSacrifice	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersColdSacrificePray	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersColdSacrificeWorship	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersFire	Fiery Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersFireBloodied	Fiery Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersLightning	Powered Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersLightningBloodied	Powered Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersBannerPatrol	Bannerbearing Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersBannerPatrolSpectre	Bannerbearing Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotDaggersBannerSacrifice	Bannerbearing Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickBlood	Blood Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickBloodBloodied	Blood Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickChaos	Chaotic Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickChaosBloodied	Chaotic Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickChaosPatrol	Chaotic Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickCold	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickColdBloodied	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickColdPatrol	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickColdSacrifice	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickFire	Fiery Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickFireBloodied	Fiery Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickLightning__	Powered Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotKnifestickLightningBloodied	Powered Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearBlood	Blood Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearBloodBloodied	Blood Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearChaos	Chaotic Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearChaosBloodied	Chaotic Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearChaosPatrol	Chaotic Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearCold	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearColdBloodied	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearColdPatrol	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearColdSacrifice	Gelid Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearFire	Fiery Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearFireBloodied	Fiery Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearLightning	Powered Zealot
Metadata/Monsters/VaalMonsters/Zealots/VaalZealotSpearLightningBloodied	Powered Zealot
Metadata/Monsters/VaalMonsters/Living/VaalGuardClawsLiving	Vaal Excoriator
Metadata/Monsters/VaalMonsters/Living/VaalGuardMortarLiving	Vaal Guard
Metadata/Monsters/VaalMonsters/Living/VaalGuardSpearLiving	Vaal Guard
Metadata/Monsters/VaalMonsters/Living/VaalGuardSpearLivingSacrificeGuide	Vaal Guard
Metadata/Monsters/VaalMonsters/Living/VaalGuardBowLiving	Vaal Guard
Metadata/Monsters/VaalMonsters/Living/VaalOverseerLiving_	Vaal Overseer
Metadata/Monsters/VaalMonsters/Living/VaalOverseerLivingSacrificeGuard	Vaal Overseer
Metadata/Monsters/VaalMonsters/Living/VaalGoliathLiving_	Vaal Goliath
Metadata/Monsters/VaalMonsters/Living/VaalGoliathLivingPatrol_	Vaal Goliath
Metadata/Monsters/VaalMonsters/Living/VaalGoliathLivingCrystalThrower	Vaal Goliath
Metadata/Monsters/VaalMonsters/Living/VaalStormcaller	Surgical Experimentalist
Metadata/Monsters/VaalMonsters/Living/VaalShapeshifter_	Vaal Formshifter
Metadata/Monsters/VaalMonsters/Living/VaalShapeshifterBloodied__	Vaal Formshifter
Metadata/Monsters/VaalMonsters/Living/VaalShapeshifterPatrol	Vaal Formshifter
Metadata/Monsters/VaalMonsters/Living/VaalShapeshifterJaguarForm	Vaal Formshifter
Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriestFemale	Blood Priestess
Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriestMale	Blood Priest
Metadata/Monsters/VaalMonsters/Living/BloodPriests/VolatileBloodCore	Volatile Core
Metadata/Monsters/VaalMonsters/Living/VaalEagleKnightLiving	Vaal Enforcer
Metadata/Monsters/VaalMonsters/Living/VaalArchivistLiving	Vaal Researcher
Metadata/Monsters/VaalMonsters/Living/Beasts/VaalJaguar	Loyal Jaguar
Metadata/Monsters/VaalMonsters/Living/Minions/VaalJaguarMinion	Jaguar Familiar
Metadata/Monsters/VaalMonsters/Living/Minions/VaalSnakeMinion	Serpentine Familiar
Metadata/Monsters/VaalMonsters/Living/Minions/VaalMonkeyMinion_	Primal Familiar
Metadata/Monsters/SerpentHusk/snakes/SerpentHuskSnake	Snake
Metadata/Monsters/NPC/AlvaMachinarium	Alva
Metadata/Monsters/NPC/AlvaMachinariumLower	Alva
Metadata/NPC/Four_Act3/AlvaMachinarium1Summon_	Alva
Metadata/NPC/Four_Act3/AlvaMachinarium2Summon__	Alva
Metadata/NPC/Four_Act3/AlvaWaterwaysSummon__	Alva
Metadata/NPC/Four_Act3/ServiJungleDepthsSummon	Servi
Metadata/NPC/Four_Act3/ServiCarverBogSummon_	Servi
Metadata/NPC/Four_Act1/UnaTreeSummon	Una
Metadata/NPC/Four_Act1/UnaGrimTangleSummon	Una
Metadata/NPC/Four_Act3/OswaldTreasureVaultSummon	Oswald
Metadata/NPC/Four_Act4/HoodedMentorSingingCavernsSummon	The Hooded One
Metadata/NPC/Four_Act4/HoodedMentorVolcanicWarrensSummon	The Hooded One
Metadata/NPC/Four_Act4/HoodedMentorShrikeIslandSummon	The Hooded One
Metadata/NPC/Four_Act4/HoodedMentorSolitaryConfinementSummon	The Hooded One
Metadata/NPC/Four_Act4/TujenJourneysEndSummon	Tujen
Metadata/NPC/Four_Act4/Expedition/DannigTreasureIslandSummon	Dannig
Metadata/NPC/Four_Act4/AngeShoreline	Ange
Metadata/Monsters/Procession/ProcessionAxeShield	Vaal Embalmed Axeman
Metadata/Monsters/Procession/ProcessionSpear_	Vaal Embalmed Spearman
Metadata/Monsters/Procession/ProcessionDagger	Vaal Embalmed Rogue
Metadata/Monsters/Procession/ProcessionBow	Vaal Embalmed Archer
Metadata/Monsters/Procession/ProcessionBanner	Vaal Embalmed Bearer
Metadata/Monsters/Procession/ProcessionBannerSpectre	Vaal Embalmed Bearer
Metadata/Monsters/GoldenOnes/GoldenOnesTwoHandSword	Gold-Melted Shambler
Metadata/Monsters/GoldenOnes/GoldenOnesOneHandMace	Gold-Melted Shambler
Metadata/Monsters/GoldenOnes/GoldenOnesOneHandClub	Gold-Melted Shambler
Metadata/Monsters/GoldenOnes/GoldenOnesSpear	Gold-Melted Shambler
Metadata/Monsters/DrownedCrew/DrownedCrewSword_	Drowned Explorer
Metadata/Monsters/DrownedCrew/DrownedCrewAxe	Drowned Explorer
Metadata/Monsters/DrownedCrew/DrownedCrewSwordMinion	Drowned Explorer
Metadata/Monsters/DrownedCrew/DrownedCrewAxeMinion	Drowned Explorer
Metadata/Monsters/DrownedCrew/DrownedCrewGhost	Drowned Spectre
Metadata/Monsters/DrownedCrew/DrownedCrewFigurehead	Drowned Bearer
Metadata/Monsters/VaalForgeMan/VaalForgeMan	Gold-melted Blacksmith
Metadata/Monsters/DrownedCrawler/DrownedCrawler__	Drowned Crawler
Metadata/Monsters/DrownedCrawler/DrownedCrawlerWallWalk	Drowned Crawler
Metadata/Monsters/Hags/DrowningOrbs/DrowningOrb	Daemon
Metadata/Monsters/LiquidElementals/LiquidElementalBlood	Blood Elemental
Metadata/Monsters/LiquidElementals/LiquidElementalBloodBoss	[DNT-UNUSED] Liquid Elemental Blood
Metadata/Monsters/FormationControllerDaemonGeneric	Daemon
Metadata/Monsters/FormationControllerDaemonEstates	Daemon
Metadata/Monsters/FormationControllerDaemonBigBeetle	Daemon
Metadata/Monsters/FormationControllerDaemonBeetle_	Daemon
Metadata/Monsters/FormationControllerDaemonVaalZealot	Daemon
Metadata/Monsters/BloodBathers/BloodBatherDualWield/BloodBatherDualWield	Bloodrite Guard
Metadata/Monsters/BloodBathers/BloodBatherMace/BloodBatherMace	Bloodrite Guard
Metadata/Monsters/BloodBathers/BloodBatherMace/BloodBatherMacePraying	Bloodrite Guard
Metadata/Monsters/BloodBathers/BloodBatherShield/BloodBatherShield	Bloodrite Guard
Metadata/Monsters/BloodBathers/BloodBatherShield/BloodBatherShieldPraying	Bloodrite Guard
Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlail	Bloodrite Guard
Metadata/Monsters/BloodBathers/BloodBatherFlail/BloodBatherFlailPraying__	Bloodrite Guard
Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpear	Bloodrite Guard
Metadata/Monsters/BloodBathers/BloodBatherSpear/BloodBatherSpearPraying	Bloodrite Guard
Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSword	Bloodrite Guard
Metadata/Monsters/BloodBathers/BloodBatherSword/BloodBatherSwordPraying	Bloodrite Guard
Metadata/Monsters/BloodBathers/VaalApparition/SunVaalApparition	Priest of the Sun
Metadata/Monsters/BloodCultistDrones/BloodBatherMage	Bloodrite Priest
Metadata/Monsters/BloodCultistDrones/BloodBatherMagePraying_	Bloodrite Priest
Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperBoss	Ketzuli, High Priest of the Sun
Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperMAP	Tonqui, Seer of the Sun
Metadata/Monsters/VaalSunWorshipper/VaalSunWorshipperSTANDALONE	Tonqui, Seer of the Sun
Metadata/Monsters/VaalSunWorshipper/SunWorshipperBossBlackhole	Daemon
Metadata/Monsters/VaalSunWorshipper/SunWorshipperBossSunWall	Daemon
Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstruct	Cyclonic Construct
Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstructArms	Cyclonic Construct Arms
Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstructInert	Cyclonic Construct
Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstructSpawned	Cyclonic Construct
Metadata/Monsters/VaalConstructs/Cycloning/VaalCycloneConstructArmsSpawned	Cyclonic Construct Arms
Metadata/Monsters/AscendancyBatMonster/AscendancyBat	Feral Bat
Metadata/Monsters/VaalConstructs/Ball/VaalBowlingBall	Flame Sentry
Metadata/Monsters/VaalConstructs/Ball/VaalBowlingBallInert	Flame Sentry
Metadata/Monsters/VaalConstructs/Ball/VaalBowlingBallSpawned	Flame Sentry
Metadata/Monsters/VaalMonsters/Living/VaalAxeThrower_	Vaal Axeman
Metadata/Monsters/VaalMonsters/Living/VaalAxeThrowerBloodied	Vaal Axeman
Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriestessBoss_	Zelina, Blood Priestess
Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriestBoss_	Zolin, Blood Priest
Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriestessBossMAP_	Ytzara, Blood Oracle
Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriestBossMAP_	Maztli, Flesh-Shaper
Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriestessBossSTANDALONE	Zelina, Blood Priestess
Metadata/Monsters/VaalMonsters/Living/BloodPriests/VaalBloodPriestBossSTANDALONE	Zolin, Blood Priest
Metadata/Monsters/CauldronCrone/CauldronCrone	Filthy Crone
Metadata/Monsters/QueenOfFilth/QueenofFilfthBoss_	The Queen of Filth
Metadata/Monsters/QueenOfFilth/QueenofFilfthBossMap	Yaota, the Loathsome
Metadata/Monsters/QueenOfFilth/QueenofFilfthBossSTANDALONE	Yaota, the Loathsome
Metadata/Monsters/QueenOfFilth/QueenofFilfthBossSTANDALONEExpedition	Yaota, the Loathsome
Metadata/Monsters/CauldronCrone/CroneAuraVulnerability	Crone's Curse
Metadata/Monsters/CauldronCrone/CroneAuraDespair	Crone's Curse
Metadata/Monsters/CauldronCrone/CroneAuraEnfeeble	Crone's Curse
Metadata/Monsters/CauldronCrone/CroneAuraTempChains	Crone's Curse
Metadata/Monsters/QueenOfFilth/QueenOfFilthAuraVulnerability	Queen of Filth's Curse
Metadata/Monsters/QueenOfFilth/QueenOfFilthAuraEnfeeble	Queen of Filth's Curse
Metadata/Monsters/QueenOfFilth/QueenOfFilthAuraTempChains	Queen of Filth's Curse
Metadata/Monsters/Pirates/PirateBootyBlaster	Rotting Soulcatcher
Metadata/Monsters/ManOWar/ManoWar	Man o' War
Metadata/Monsters/Pirates/PirateCannon	Rotting Cannoneer
Metadata/Monsters/Pirates/PirateGrenade	Rotting Grenadier
Metadata/Monsters/Pirates/PirateBarrel	Rotting Demolitionist
Metadata/Monsters/Pirates/CaptainRothBoss	Captain Hartlin
Metadata/Monsters/Pirates/CaptainRothBossMAP	Malgor, the Nautilord
Metadata/Monsters/Pirates/CaptainRothBossCannon	Ghost Cannon
Metadata/Monsters/Pirates/CaptainRothBossWave	Volatile Core
Metadata/Monsters/Pirates/CaptainRothBossSTANDALONE	Torrek of the Drowned Fleet
Metadata/Monsters/Pirates/CaptainRothBossCASTAWAY_	Torrek of the Drowned Fleet
Metadata/Monsters/Anchorman/BloatedAnchorman	Bloated Anchorman
Metadata/Monsters/CorpseWheel/ShipsWheelRemains	Impaled Mutineer
Metadata/Monsters/KelpDreg/KelpDregSword	Searot Skeleton
Metadata/Monsters/KelpDreg/KelpDregCrossbowSniper	Searot Harpooner
Metadata/Monsters/KelpDreg/KelpDregCrossbowEnsarer	Searot Ensnarer
Metadata/Monsters/KelpDreg/KelpDregCrossbowIceShot	Searot Sniper
Metadata/Monsters/KelpDreg/KelpDregSwordShield	Searot Skeleton
Metadata/Monsters/KelpDreg/KelpDregAxe	Searot Skeleton
Metadata/Monsters/VaalHumanoids/VaalHumanoidBow/VaalHumanoidBow__	Archer Transcendent
Metadata/Monsters/VaalHumanoids/VaalHumanoidBow/VaalHumanoidBowArms	Archer Transcendent
Metadata/Monsters/VaalHumanoids/VaalHumanoidGoliathFist/VaalHumanoidGoliathFist_	Goliath Transcendent
Metadata/Monsters/VaalHumanoids/VaalHumanoidPyramidHands/VaalPyramidHands	Brutal Transcendent
Metadata/Monsters/VaalHumanoids/VaalHumanoidShieldLegs/VallHumanoidShieldLegs	Shielded Transcendent
Metadata/Monsters/VaalHumanoids/VaalHumanoidSwordShield/VaalHumanoidSwordShield_	Fused Swordsman
Metadata/Monsters/VaalHumanoids/VaalHumanoidCannon/VaalHumanoidCannonFire	Doryani's Elite
Metadata/Monsters/VaalHumanoids/VaalHumanoidCannon/VaalHumanoidCannonLightning	Doryani's Elite
Metadata/Monsters/VaalHumanoids/VaalHumanoidCannon/VaalHumanoidCannonLightningSkitterMine_	Skitter Mine
Metadata/Monsters/VaalHumanoids/VaalHumanoidBladeHands/VaalHumanoidBladeHands	Warrior Transcendent
Metadata/Monsters/VaalHumanoids/VaalHumanoidStalker/VaalHumanoidStalker	Bladelash Transcendent
Metadata/Monsters/GullGoliath/GullGoliath_	Goliath Shrike
Metadata/Monsters/GullMen/GullMen	Manshrike
Metadata/Monsters/GullCarrion/GullCarrion	Carrion Gull
Metadata/Monsters/WingedFiend/CrawGull	Vilespit Gull
Metadata/Monsters/Skeletons/FleshPicked/FleshPickedSkeleton_	Scavenged Skeleton
Metadata/Monsters/Skeletons/FleshPicked/FleshPickedSkeletonNoEmerge	Scavenged Skeleton
Metadata/Monsters/HarpyMonster/RavenHarpyShrikeIsland	Raven Shrike
Metadata/Monsters/HarpyMonster/GullHarpy	Gull Shrike
Metadata/Monsters/Doryani/DoryaniInThePast/DoryaniPast	Doryani, Royal Thaumaturge
Metadata/Monsters/Doryani/DoryaniInThePast/DoryaniPastMap	Doryani, Royal Thaumaturge
Metadata/Monsters/Doryani/DoryaniInThePast/DoryaniPastStandalone_	Doryani, Royal Thaumaturge
Metadata/Monsters/DoryaniMechSuit/DoryaniMech	Doryani's Triumph
Metadata/Monsters/DoryaniMechSuit/DoryaniMechMap	Doryani's Triumph
Metadata/Monsters/DoryaniMechSuit/DoryaniMechStandalone_	Doryani's Triumph
Metadata/Monsters/DoryaniMechSuit/DoryaniMechRailGun	Doryani's Triumph
Metadata/Monsters/LeagueAffliction/JourneyEndAfflictionDemonBoss	Omniphobia, Fear Manifest
Metadata/Monsters/CageSkeleton/CageSkeleton_	Rattling Gibbet
Metadata/Monsters/PrisonTorturerZombieMonster/ZombieTorturer	Eternal Torturer
Metadata/Monsters/NecromancerRemakeBook/SpinedNecromancer	Spined Necromancer
Metadata/Monsters/NecromancerRemakeBook/SpinedNecromancerChapel	Forael, the Soulkeeper
Metadata/Monsters/SkeletonProwler/SkeletonProwler_	Prowling Skeleton
Metadata/Monsters/SkeletonProwler/SkeletonProwlerDead	Prowling Skeleton
Metadata/Monsters/RatMonster/RatMonsterPrison	Eaten Rat
Metadata/Monsters/RatMonster/RatMonsterPrisonMedium	Eaten Rat
Metadata/Monsters/RatMonster/RatMonsterPrisonSmall	Eaten Rat
Metadata/Monsters/Skeletons/Basic/PrisonSkeletonUnarmed	Risen Rattler
Metadata/Monsters/Skeletons/Basic/PrisonSkeletonUnarmedDead	Risen Rattler
Metadata/Monsters/Skeletons/Basic/PrisonSkeletonOneHandSword	Risen Rattler
Metadata/Monsters/Skeletons/Basic/PrisonSkeletonOneHandSwordDead	Risen Rattler
Metadata/Monsters/Skeletons/Basic/PrisonSkeletonOneHandSwordShield	Risen Rattler
Metadata/Monsters/Skeletons/Basic/PrisonSkeletonOneHandSwordShieldDead	Risen Rattler
Metadata/Monsters/Zombies/UpperPrison/PrisonZombieUnarmed_	Eternal Prisoner
Metadata/Monsters/Zombies/UpperPrison/PrisonZombieUnarmed_Dead	Eternal Prisoner
Metadata/Monsters/Zombies/UpperPrison/PrisonZombieOneHandAxe	Eternal Prisoner
Metadata/Monsters/Zombies/UpperPrison/PrisonZombieOneHandAxeDead	Eternal Prisoner
Metadata/Monsters/Zombies/UpperPrison/PrisonZombieProxEmerge_	Eternal Prisoner
Metadata/Monsters/SkeletonProwler/SkeletonProwlerWet_	Prowling Skeleton
Metadata/Monsters/PaleWalker/PaleWalkerWave	Pale Tidecrasher
Metadata/Monsters/PaleWalker/PaleWalkerMirage	Pale Brinesplitter
Metadata/Monsters/PaleWalker/PaleWalkerMirageClone	Pale Brinesplitter
Metadata/Monsters/PaleWalker/PaleWalkerShield_	Pale Waterwalker
Metadata/Monsters/PrisonStalker/UpperPrisonStalker	Eternal Guard
Metadata/Monsters/PrisonStalker/UpperPrisonStalkerLandmark	Fallen Quartermaster
Metadata/Monsters/DeliriumEncounter/Tangmazu__	Tangmazu
Metadata/Monsters/DeliriumEncounter/LilyRothMum	Freya Hartlin
Metadata/Monsters/TarHulk/PaleHulk_	Pale Abductor
Metadata/Monsters/Skeletons/DrownedSkeleton/DrownedSkeleton_	Coral-crowned Skeleton
Metadata/Monsters/RumCarrier/PaleCrawler_	Bulbous Maw
Metadata/Monsters/PaleFishman/PaleFisherman	Angler Maw
Metadata/Monsters/PrisonStalker/SlimyStalker__	Slimy Stalker
Metadata/Monsters/VaalForgeMaster/VaalForgemaster	Mektul, the Forgemaster
Metadata/Monsters/VaalForgeMaster/VaalForgemasterMAP	Gulzal, the Living Furnace 
Metadata/Monsters/VaalForgeMaster/VaalForgemasterSTANDALONE_	Gulzal, the Living Furnace 
Metadata/Monsters/PrisonerBoss/PrisonerBoss	The Prisoner
Metadata/Monsters/PrisonerBoss/PrisonerBossMAP_	The Shackled Horror
Metadata/Monsters/PrisonerBoss/PrisonerBossStandalone_	The Shackled Horror
Metadata/Monsters/PrisonerBoss/PrisonerBossIceCrystal_	Ice Spike
Metadata/Monsters/PrisonerBoss/PrisonerBossChillDonut	Daemon
Metadata/Monsters/ElephantRhino/ElephantRhino	Elephant Tortoise
Metadata/Monsters/DeepDwellerBoss/SpikedDweller	Spiked Scuttler
Metadata/Monsters/StonebackRhoa/StonebackRhoa	Stoneback Rhoa
Metadata/Monsters/StonebackRhoa/GoblinStonebackRhoa	Captive Stoneback Rhoa
Metadata/Monsters/GreatWhiteOne/GreatWhiteOne	Great White One
Metadata/Monsters/GreatWhiteOne/GreatWhiteOneMAP_	The Sandstrider
Metadata/Monsters/GreatWhiteOne/GreatWhiteOneStandalone_	The Sandstrider
Metadata/Monsters/Goblins/GoblinStabber	Skulltop Kin
Metadata/Monsters/Goblins/GoblinStabberNoSkull	Feral Kin
Metadata/Monsters/Goblins/GoblinStabberRider	Skulltop Kin
Metadata/Monsters/Goblins/GoblinStabberNoSkullRider	Feral Kin
